RUN	OrderSystemLoadTest	ordersystemloadtest	1771285700748	 	3.2.1
REQUEST	184		View Home Page	1771285713472	1771285722698	OK	 
USER	Shopping Spree	73	END	1771285706821	1771285722698
USER	Shopping Spree	86	END	1771285707592	1771285722698
REQUEST	115		Buy Laptop	1771285712443	1771285722698	OK	 
REQUEST	74		Buy Laptop	1771285712376	1771285722698	OK	 
USER	Shopping Spree	149	END	1771285711371	1771285722699
REQUEST	304		View Home Page	1771285720681	1771285722698	OK	 
USER	Shopping Spree	74	END	1771285706881	1771285722699
USER	Shopping Spree	115	END	1771285709352	1771285722699
REQUEST	280		View Home Page	1771285719232	1771285722699	OK	 
REQUEST	121		Buy Laptop	1771285712376	1771285722698	OK	 
USER	Shopping Spree	121	END	1771285709712	1771285722699
REQUEST	26		Buy Laptop	1771285712374	1771285722699	OK	 
REQUEST	91		Buy Laptop	1771285712443	1771285722699	OK	 
REQUEST	77		Buy Laptop	1771285712402	1771285722699	OK	 
REQUEST	112		Buy Laptop	1771285712437	1771285722699	OK	 
USER	Shopping Spree	26	END	1771285704012	1771285722700
USER	Shopping Spree	91	END	1771285707882	1771285722700
USER	Shopping Spree	112	END	1771285709181	1771285722700
REQUEST	259		View Home Page	1771285717942	1771285722700	OK	 
REQUEST	232		View Home Page	1771285716353	1771285722700	OK	 
USER	Shopping Spree	151	END	1771285711492	1771285722700
REQUEST	50		Buy Laptop	1771285712376	1771285722700	OK	 
REQUEST	307		View Home Page	1771285720871	1771285722700	OK	 
REQUEST	25		Buy Laptop	1771285712376	1771285722700	OK	 
USER	Shopping Spree	25	END	1771285703952	1771285722701
USER	Shopping Spree	50	END	1771285705432	1771285722701
REQUEST	217		View Home Page	1771285715472	1771285722701	OK	 
REQUEST	160		Buy Laptop	1771285713072	1771285722700	OK	 
REQUEST	18		Buy Laptop	1771285712413	1771285722700	OK	 
USER	Shopping Spree	160	END	1771285712052	1771285722701
REQUEST	146		Buy Laptop	1771285712374	1771285722701	OK	 
REQUEST	163		Buy Laptop	1771285713252	1771285722701	OK	 
REQUEST	265		View Home Page	1771285718312	1771285722701	OK	 
USER	Shopping Spree	18	END	1771285703532	1771285722701
USER	Shopping Spree	77	END	1771285707062	1771285722701
USER	Shopping Spree	146	END	1771285711186	1771285722701
REQUEST	337		View Home Page	1771285722651	1771285722701	OK	 
REQUEST	98		Buy Laptop	1771285712464	1771285722702	OK	 
USER	Shopping Spree	163	END	1771285712231	1771285722702
REQUEST	53		Buy Laptop	1771285712402	1771285722702	OK	 
REQUEST	145		Buy Laptop	1771285712381	1771285722702	OK	 
USER	Shopping Spree	98	END	1771285708301	1771285722703
USER	Shopping Spree	53	END	1771285705621	1771285722703
USER	Shopping Spree	145	END	1771285711121	1771285722703
REQUEST	169		View Home Page	1771285712592	1771285722703	OK	 
REQUEST	101		Buy Laptop	1771285712413	1771285722703	OK	 
REQUEST	313		View Home Page	1771285721232	1771285722703	OK	 
USER	Shopping Spree	101	END	1771285708491	1771285722704
REQUEST	97		Buy Laptop	1771285712376	1771285722704	OK	 
USER	Shopping Spree	97	END	1771285708242	1771285722704
REQUEST	49		Buy Laptop	1771285712451	1771285722705	OK	 
USER	Shopping Spree	49	END	1771285705372	1771285722705
USER	Shopping Spree	338	START	1771285722711	1771285722711
REQUEST	338		View Home Page	1771285722711	1771285722717	OK	 
USER	Shopping Spree	339	START	1771285722761	1771285722761
REQUEST	339		View Home Page	1771285722761	1771285722766	OK	 
USER	Shopping Spree	340	START	1771285722821	1771285722821
REQUEST	340		View Home Page	1771285722822	1771285722827	OK	 
USER	Shopping Spree	341	START	1771285722881	1771285722881
REQUEST	341		View Home Page	1771285722882	1771285722887	OK	 
USER	Shopping Spree	342	START	1771285722942	1771285722942
REQUEST	342		View Home Page	1771285722943	1771285722949	OK	 
USER	Shopping Spree	343	START	1771285723001	1771285723001
REQUEST	343		View Home Page	1771285723001	1771285723007	OK	 
USER	Shopping Spree	344	START	1771285723062	1771285723062
REQUEST	344		View Home Page	1771285723062	1771285723069	OK	 
USER	Shopping Spree	345	START	1771285723121	1771285723121
REQUEST	345		View Home Page	1771285723122	1771285723129	OK	 
USER	Shopping Spree	346	START	1771285723181	1771285723181
REQUEST	346		View Home Page	1771285723181	1771285723187	OK	 
USER	Shopping Spree	347	START	1771285723242	1771285723242
REQUEST	347		View Home Page	1771285723242	1771285723248	OK	 
USER	Shopping Spree	348	START	1771285723302	1771285723302
REQUEST	348		View Home Page	1771285723302	1771285723309	OK	 
USER	Shopping Spree	349	START	1771285723371	1771285723371
REQUEST	349		View Home Page	1771285723372	1771285723379	OK	 
USER	Shopping Spree	350	START	1771285723431	1771285723431
REQUEST	350		View Home Page	1771285723432	1771285723438	OK	 
USER	Shopping Spree	351	START	1771285723491	1771285723491
REQUEST	351		View Home Page	1771285723491	1771285723497	OK	 
REQUEST	179		Buy Laptop	1771285723542	1771285723550	OK	 
USER	Shopping Spree	179	END	1771285713182	1771285723552
USER	Shopping Spree	352	START	1771285723552	1771285723552
REQUEST	352		View Home Page	1771285723552	1771285723557	OK	 
REQUEST	323		Buy Laptop	1771285723552	1771285723557	OK	 
REQUEST	261		Buy Laptop	1771285723551	1771285723557	OK	 
REQUEST	219		Buy Laptop	1771285723552	1771285723557	OK	 
USER	Shopping Spree	261	END	1771285718062	1771285723558
USER	Shopping Spree	219	END	1771285715592	1771285723558
USER	Shopping Spree	323	END	1771285721821	1771285723558
REQUEST	227		Buy Laptop	1771285723552	1771285723559	OK	 
REQUEST	309		Buy Laptop	1771285723553	1771285723559	OK	 
REQUEST	171		Buy Laptop	1771285723552	1771285723559	OK	 
USER	Shopping Spree	309	END	1771285720992	1771285723560
USER	Shopping Spree	227	END	1771285716062	1771285723560
USER	Shopping Spree	171	END	1771285712711	1771285723560
REQUEST	275		Buy Laptop	1771285723552	1771285723560	OK	 
REQUEST	213		Buy Laptop	1771285723551	1771285723560	OK	 
USER	Shopping Spree	275	END	1771285718931	1771285723562
USER	Shopping Spree	213	END	1771285715242	1771285723562
REQUEST	210		Buy Laptop	1771285723561	1771285723565	OK	 
REQUEST	267		Buy Laptop	1771285723561	1771285723565	OK	 
USER	Shopping Spree	267	END	1771285718431	1771285723566
USER	Shopping Spree	210	END	1771285715061	1771285723566
REQUEST	315		Buy Laptop	1771285723561	1771285723567	OK	 
USER	Shopping Spree	315	END	1771285721351	1771285723568
REQUEST	203		Buy Laptop	1771285723602	1771285723606	OK	 
USER	Shopping Spree	203	END	1771285714621	1771285723607
REQUEST	182		Buy Laptop	1771285723611	1771285723616	OK	 
USER	Shopping Spree	182	END	1771285713351	1771285723619
REQUEST	234		Buy Laptop	1771285723611	1771285723619	OK	 
REQUEST	207		Buy Laptop	1771285723611	1771285723618	OK	 
USER	Shopping Spree	234	END	1771285716471	1771285723620
USER	Shopping Spree	207	END	1771285714871	1771285723620
REQUEST	230		Buy Laptop	1771285723611	1771285723620	OK	 
USER	Shopping Spree	230	END	1771285716232	1771285723621
REQUEST	333		Buy Laptop	1771285723611	1771285723619	OK	 
REQUEST	186		Buy Laptop	1771285723611	1771285723620	OK	 
REQUEST	243		Buy Laptop	1771285723611	1771285723620	OK	 
USER	Shopping Spree	353	START	1771285723621	1771285723621
USER	Shopping Spree	333	END	1771285722411	1771285723622
USER	Shopping Spree	186	END	1771285713591	1771285723622
USER	Shopping Spree	243	END	1771285717001	1771285723622
REQUEST	299		Buy Laptop	1771285723611	1771285723620	OK	 
REQUEST	282		Buy Laptop	1771285723611	1771285723622	OK	 
REQUEST	195		Buy Laptop	1771285723611	1771285723622	OK	 
USER	Shopping Spree	299	END	1771285720371	1771285723623
USER	Shopping Spree	282	END	1771285719352	1771285723623
USER	Shopping Spree	195	END	1771285714122	1771285723623
REQUEST	251		Buy Laptop	1771285723611	1771285723623	OK	 
REQUEST	237		Buy Laptop	1771285723611	1771285723623	OK	 
USER	Shopping Spree	237	END	1771285716652	1771285723624
USER	Shopping Spree	251	END	1771285717471	1771285723625
REQUEST	189		Buy Laptop	1771285723611	1771285723625	OK	 
USER	Shopping Spree	189	END	1771285713762	1771285723626
REQUEST	285		Buy Laptop	1771285723611	1771285723626	OK	 
USER	Shopping Spree	285	END	1771285719531	1771285723628
REQUEST	353		View Home Page	1771285723621	1771285723628	OK	 
REQUEST	191		Buy Laptop	1771285723621	1771285723628	OK	 
USER	Shopping Spree	191	END	1771285713882	1771285723629
REQUEST	278		Buy Laptop	1771285723621	1771285723628	OK	 
REQUEST	255		Buy Laptop	1771285723621	1771285723628	OK	 
USER	Shopping Spree	278	END	1771285719121	1771285723629
USER	Shopping Spree	255	END	1771285717712	1771285723629
REQUEST	330		Buy Laptop	1771285723621	1771285723628	OK	 
USER	Shopping Spree	330	END	1771285722232	1771285723630
REQUEST	327		Buy Laptop	1771285723621	1771285723630	OK	 
USER	Shopping Spree	327	END	1771285722061	1771285723631
REQUEST	197		Buy Laptop	1771285723632	1771285723637	OK	 
USER	Shopping Spree	197	END	1771285714241	1771285723639
REQUEST	209		Buy Laptop	1771285723631	1771285723638	OK	 
USER	Shopping Spree	209	END	1771285714992	1771285723640
REQUEST	303		Buy Laptop	1771285723631	1771285723640	OK	 
REQUEST	215		Buy Laptop	1771285723631	1771285723640	OK	 
REQUEST	218		Buy Laptop	1771285723632	1771285723640	OK	 
REQUEST	177		Buy Laptop	1771285723631	1771285723640	OK	 
REQUEST	306		Buy Laptop	1771285723632	1771285723640	OK	 
USER	Shopping Spree	177	END	1771285713062	1771285723641
USER	Shopping Spree	218	END	1771285715531	1771285723641
USER	Shopping Spree	215	END	1771285715352	1771285723641
USER	Shopping Spree	303	END	1771285720622	1771285723641
REQUEST	212		Buy Laptop	1771285723632	1771285723641	OK	 
REQUEST	314		Buy Laptop	1771285723632	1771285723642	OK	 
REQUEST	167		Buy Laptop	1771285723631	1771285723642	OK	 
USER	Shopping Spree	314	END	1771285721291	1771285723642
USER	Shopping Spree	167	END	1771285712472	1771285723642
USER	Shopping Spree	212	END	1771285715182	1771285723642
REQUEST	276		Buy Laptop	1771285723631	1771285723642	OK	 
REQUEST	291		Buy Laptop	1771285723632	1771285723642	OK	 
REQUEST	188		Buy Laptop	1771285723632	1771285723643	OK	 
REQUEST	263		Buy Laptop	1771285723631	1771285723642	OK	 
USER	Shopping Spree	188	END	1771285713712	1771285723644
USER	Shopping Spree	291	END	1771285719881	1771285723644
USER	Shopping Spree	276	END	1771285718991	1771285723644
USER	Shopping Spree	306	END	1771285720813	1771285723644
REQUEST	324		Buy Laptop	1771285723632	1771285723644	OK	 
USER	Shopping Spree	263	END	1771285718181	1771285723645
USER	Shopping Spree	324	END	1771285721881	1771285723645
REQUEST	224		Buy Laptop	1771285723631	1771285723645	OK	 
USER	Shopping Spree	224	END	1771285715882	1771285723646
REQUEST	239		Buy Laptop	1771285723631	1771285723645	OK	 
USER	Shopping Spree	239	END	1771285716762	1771285723649
REQUEST	180		Buy Laptop	1771285723631	1771285723647	OK	 
USER	Shopping Spree	180	END	1771285713232	1771285723650
REQUEST	258		Buy Laptop	1771285723646	1771285723651	OK	 
REQUEST	228		Buy Laptop	1771285723632	1771285723651	OK	 
USER	Shopping Spree	228	END	1771285716122	1771285723652
USER	Shopping Spree	258	END	1771285717882	1771285723652
REQUEST	176		Buy Laptop	1771285723631	1771285723647	OK	 
USER	Shopping Spree	176	END	1771285713001	1771285723653
REQUEST	185		Buy Laptop	1771285723644	1771285723651	OK	 
REQUEST	272		Buy Laptop	1771285723631	1771285723655	OK	 
USER	Shopping Spree	272	END	1771285718742	1771285723656
USER	Shopping Spree	185	END	1771285713532	1771285723656
REQUEST	192		Buy Laptop	1771285723645	1771285723655	OK	 
REQUEST	320		Buy Laptop	1771285723631	1771285723656	OK	 
USER	Shopping Spree	192	END	1771285713941	1771285723656
USER	Shopping Spree	320	END	1771285721652	1771285723657
REQUEST	201		Buy Laptop	1771285723647	1771285723657	OK	 
USER	Shopping Spree	201	END	1771285714492	1771285723658
REQUEST	183		Buy Laptop	1771285723644	1771285723651	OK	 
REQUEST	326		Buy Laptop	1771285723645	1771285723651	OK	 
REQUEST	305		Buy Laptop	1771285723645	1771285723657	OK	 
REQUEST	266		Buy Laptop	1771285723645	1771285723659	OK	 
USER	Shopping Spree	326	END	1771285722001	1771285723659
USER	Shopping Spree	305	END	1771285720741	1771285723660
REQUEST	311		Buy Laptop	1771285723646	1771285723660	OK	 
REQUEST	225		Buy Laptop	1771285723647	1771285723661	OK	 
USER	Shopping Spree	183	END	1771285713411	1771285723661
USER	Shopping Spree	225	END	1771285715941	1771285723661
REQUEST	260		Buy Laptop	1771285723650	1771285723662	OK	 
REQUEST	312		Buy Laptop	1771285723646	1771285723663	OK	 
USER	Shopping Spree	266	END	1771285718372	1771285723662
USER	Shopping Spree	260	END	1771285718002	1771285723663
USER	Shopping Spree	312	END	1771285721182	1771285723664
USER	Shopping Spree	311	END	1771285721121	1771285723665
REQUEST	231		Buy Laptop	1771285723646	1771285723662	OK	 
REQUEST	206		Buy Laptop	1771285723646	1771285723666	OK	 
REQUEST	240		Buy Laptop	1771285723647	1771285723666	OK	 
REQUEST	194		Buy Laptop	1771285723646	1771285723667	OK	 
USER	Shopping Spree	206	END	1771285714811	1771285723667
USER	Shopping Spree	240	END	1771285716821	1771285723667
USER	Shopping Spree	231	END	1771285716292	1771285723667
USER	Shopping Spree	194	END	1771285714061	1771285723668
REQUEST	254		Buy Laptop	1771285723647	1771285723668	OK	 
REQUEST	279		Buy Laptop	1771285723646	1771285723668	OK	 
USER	Shopping Spree	254	END	1771285717651	1771285723669
REQUEST	170		Buy Laptop	1771285723646	1771285723669	OK	 
USER	Shopping Spree	170	END	1771285712652	1771285723671
REQUEST	178		Buy Laptop	1771285723652	1771285723673	OK	 
USER	Shopping Spree	178	END	1771285713121	1771285723675
REQUEST	200		Buy Laptop	1771285723646	1771285723674	OK	 
USER	Shopping Spree	279	END	1771285719182	1771285723675
USER	Shopping Spree	200	END	1771285714432	1771285723675
REQUEST	318		Buy Laptop	1771285723652	1771285723667	OK	 
REQUEST	249		Buy Laptop	1771285723654	1771285723672	OK	 
REQUEST	174		Buy Laptop	1771285723652	1771285723676	OK	 
REQUEST	300		Buy Laptop	1771285723646	1771285723676	OK	 
USER	Shopping Spree	249	END	1771285717352	1771285723676
USER	Shopping Spree	318	END	1771285721531	1771285723676
REQUEST	187		Buy Laptop	1771285723646	1771285723676	OK	 
USER	Shopping Spree	300	END	1771285720431	1771285723677
REQUEST	287		Buy Laptop	1771285723646	1771285723672	OK	 
USER	Shopping Spree	174	END	1771285712882	1771285723677
USER	Shopping Spree	187	END	1771285713651	1771285723677
USER	Shopping Spree	287	END	1771285719651	1771285723678
REQUEST	226		Buy Laptop	1771285723652	1771285723678	OK	 
REQUEST	308		Buy Laptop	1771285723652	1771285723678	OK	 
REQUEST	222		Buy Laptop	1771285723652	1771285723677	OK	 
USER	Shopping Spree	226	END	1771285716001	1771285723679
REQUEST	301		Buy Laptop	1771285723652	1771285723682	OK	 
REQUEST	317		Buy Laptop	1771285723656	1771285723680	OK	 
USER	Shopping Spree	301	END	1771285720491	1771285723685
USER	Shopping Spree	308	END	1771285720932	1771285723686
REQUEST	248		Buy Laptop	1771285723652	1771285723688	OK	 
REQUEST	205		Buy Laptop	1771285723663	1771285723686	OK	 
USER	Shopping Spree	248	END	1771285717292	1771285723690
REQUEST	273		Buy Laptop	1771285723672	1771285723686	OK	 
USER	Shopping Spree	317	END	1771285721471	1771285723690
REQUEST	252		Buy Laptop	1771285723652	1771285723688	OK	 
USER	Shopping Spree	273	END	1771285718811	1771285723690
USER	Shopping Spree	205	END	1771285714741	1771285723690
USER	Shopping Spree	252	END	1771285717531	1771285723690
REQUEST	296		Buy Laptop	1771285723646	1771285723690	OK	 
REQUEST	242		Buy Laptop	1771285723652	1771285723690	OK	 
REQUEST	221		Buy Laptop	1771285723652	1771285723690	OK	 
USER	Shopping Spree	221	END	1771285715712	1771285723691
USER	Shopping Spree	296	END	1771285720182	1771285723691
REQUEST	204		Buy Laptop	1771285723646	1771285723691	OK	 
USER	Shopping Spree	204	END	1771285714681	1771285723692
REQUEST	173		Buy Laptop	1771285723653	1771285723692	OK	 
REQUEST	253		Buy Laptop	1771285723663	1771285723692	OK	 
USER	Shopping Spree	354	START	1771285723685	1771285723685
USER	Shopping Spree	253	END	1771285717592	1771285723693
REQUEST	332		Buy Laptop	1771285723652	1771285723686	OK	 
USER	Shopping Spree	242	END	1771285716942	1771285723694
USER	Shopping Spree	332	END	1771285722351	1771285723694
REQUEST	290		Buy Laptop	1771285723652	1771285723694	OK	 
USER	Shopping Spree	290	END	1771285719822	1771285723697
REQUEST	284		Buy Laptop	1771285723652	1771285723695	OK	 
REQUEST	233		Buy Laptop	1771285723646	1771285723680	OK	 
USER	Shopping Spree	284	END	1771285719471	1771285723698
REQUEST	211		Buy Laptop	1771285723645	1771285723682	OK	 
USER	Shopping Spree	233	END	1771285716411	1771285723698
REQUEST	274		Buy Laptop	1771285723652	1771285723680	OK	 
USER	Shopping Spree	211	END	1771285715122	1771285723698
USER	Shopping Spree	274	END	1771285718871	1771285723698
USER	Shopping Spree	222	END	1771285715772	1771285723698
REQUEST	236		Buy Laptop	1771285723652	1771285723698	OK	 
REQUEST	283		Buy Laptop	1771285723646	1771285723698	OK	 
REQUEST	238		Buy Laptop	1771285723656	1771285723678	OK	 
USER	Shopping Spree	283	END	1771285719412	1771285723699
USER	Shopping Spree	238	END	1771285716711	1771285723699
REQUEST	199		Buy Laptop	1771285723652	1771285723680	OK	 
USER	Shopping Spree	199	END	1771285714372	1771285723700
REQUEST	235		Buy Laptop	1771285723653	1771285723699	OK	 
REQUEST	322		Buy Laptop	1771285723663	1771285723700	OK	 
REQUEST	270		Buy Laptop	1771285723654	1771285723700	OK	 
REQUEST	321		Buy Laptop	1771285723665	1771285723700	OK	 
REQUEST	271		Buy Laptop	1771285723652	1771285723700	OK	 
USER	Shopping Spree	270	END	1771285718621	1771285723701
USER	Shopping Spree	271	END	1771285718681	1771285723701
USER	Shopping Spree	322	END	1771285721762	1771285723701
USER	Shopping Spree	235	END	1771285716531	1771285723701
USER	Shopping Spree	321	END	1771285721711	1771285723701
REQUEST	319		Buy Laptop	1771285723652	1771285723701	OK	 
REQUEST	286		Buy Laptop	1771285723652	1771285723701	OK	 
REQUEST	168		Buy Laptop	1771285723663	1771285723701	OK	 
REQUEST	298		Buy Laptop	1771285723672	1771285723701	OK	 
REQUEST	297		Buy Laptop	1771285723672	1771285723702	OK	 
REQUEST	281		Buy Laptop	1771285723646	1771285723698	OK	 
USER	Shopping Spree	168	END	1771285712531	1771285723702
USER	Shopping Spree	286	END	1771285719592	1771285723702
USER	Shopping Spree	236	END	1771285716592	1771285723702
USER	Shopping Spree	173	END	1771285712821	1771285723703
USER	Shopping Spree	319	END	1771285721592	1771285723703
USER	Shopping Spree	281	END	1771285719291	1771285723703
REQUEST	264		Buy Laptop	1771285723672	1771285723703	OK	 
REQUEST	269		Buy Laptop	1771285723663	1771285723703	OK	 
REQUEST	331		Buy Laptop	1771285723646	1771285723702	OK	 
REQUEST	329		Buy Laptop	1771285723652	1771285723703	OK	 
USER	Shopping Spree	269	END	1771285718561	1771285723704
USER	Shopping Spree	331	END	1771285722292	1771285723704
USER	Shopping Spree	264	END	1771285718241	1771285723704
USER	Shopping Spree	297	END	1771285720241	1771285723704
USER	Shopping Spree	329	END	1771285722181	1771285723704
REQUEST	190		Buy Laptop	1771285723652	1771285723703	OK	 
REQUEST	295		Buy Laptop	1771285723652	1771285723703	OK	 
USER	Shopping Spree	190	END	1771285713822	1771285723704
USER	Shopping Spree	295	END	1771285720121	1771285723705
REQUEST	245		Buy Laptop	1771285723672	1771285723704	OK	 
REQUEST	216		Buy Laptop	1771285723663	1771285723704	OK	 
REQUEST	257		Buy Laptop	1771285723652	1771285723704	OK	 
REQUEST	175		Buy Laptop	1771285723653	1771285723705	OK	 
USER	Shopping Spree	175	END	1771285712941	1771285723705
USER	Shopping Spree	245	END	1771285717121	1771285723705
USER	Shopping Spree	216	END	1771285715412	1771285723705
USER	Shopping Spree	298	END	1771285720311	1771285723705
REQUEST	288		Buy Laptop	1771285723672	1771285723706	OK	 
REQUEST	223		Buy Laptop	1771285723663	1771285723706	OK	 
USER	Shopping Spree	257	END	1771285717821	1771285723707
USER	Shopping Spree	223	END	1771285715821	1771285723707
USER	Shopping Spree	288	END	1771285719711	1771285723707
REQUEST	250		Buy Laptop	1771285723672	1771285723706	OK	 
USER	Shopping Spree	250	END	1771285717412	1771285723709
REQUEST	193		Buy Laptop	1771285723685	1771285723715	OK	 
REQUEST	247		Buy Laptop	1771285723686	1771285723710	OK	 
USER	Shopping Spree	193	END	1771285714002	1771285723716
REQUEST	354		View Home Page	1771285723691	1771285723713	OK	 
USER	Shopping Spree	247	END	1771285717231	1771285723717
REQUEST	293		Buy Laptop	1771285723686	1771285723715	OK	 
REQUEST	181		Buy Laptop	1771285723686	1771285723712	OK	 
USER	Shopping Spree	293	END	1771285720002	1771285723718
USER	Shopping Spree	181	END	1771285713292	1771285723718
REQUEST	277		Buy Laptop	1771285723686	1771285723719	OK	 
REQUEST	256		Buy Laptop	1771285723685	1771285723719	OK	 
USER	Shopping Spree	256	END	1771285717762	1771285723720
USER	Shopping Spree	277	END	1771285719061	1771285723721
REQUEST	302		Buy Laptop	1771285723650	1771285723720	OK	 
REQUEST	334		Buy Laptop	1771285723692	1771285723721	OK	 
REQUEST	202		Buy Laptop	1771285723686	1771285723722	OK	 
USER	Shopping Spree	334	END	1771285722473	1771285723722
USER	Shopping Spree	302	END	1771285720561	1771285723722
USER	Shopping Spree	202	END	1771285714561	1771285723723
REQUEST	244		Buy Laptop	1771285723713	1771285723722	OK	 
REQUEST	328		Buy Laptop	1771285723685	1771285723720	OK	 
REQUEST	310		Buy Laptop	1771285723693	1771285723723	OK	 
USER	Shopping Spree	328	END	1771285722121	1771285723724
REQUEST	246		Buy Laptop	1771285723686	1771285723724	OK	 
USER	Shopping Spree	244	END	1771285717062	1771285723725
USER	Shopping Spree	246	END	1771285717182	1771285723725
REQUEST	259		Buy Laptop	1771285723713	1771285723725	OK	 
REQUEST	335		Buy Laptop	1771285723713	1771285723725	OK	 
REQUEST	208		Buy Laptop	1771285723692	1771285723725	OK	 
USER	Shopping Spree	259	END	1771285717941	1771285723726
REQUEST	198		Buy Laptop	1771285723672	1771285723725	OK	 
USER	Shopping Spree	208	END	1771285714931	1771285723726
USER	Shopping Spree	335	END	1771285722532	1771285723726
USER	Shopping Spree	310	END	1771285721062	1771285723726
USER	Shopping Spree	198	END	1771285714312	1771285723726
REQUEST	214		Buy Laptop	1771285723685	1771285723727	OK	 
REQUEST	294		Buy Laptop	1771285723672	1771285723727	OK	 
USER	Shopping Spree	294	END	1771285720061	1771285723728
USER	Shopping Spree	214	END	1771285715292	1771285723728
REQUEST	268		Buy Laptop	1771285723685	1771285723727	OK	 
REQUEST	241		Buy Laptop	1771285723692	1771285723727	OK	 
REQUEST	166		Buy Laptop	1771285723684	1771285723728	OK	 
REQUEST	232		Buy Laptop	1771285723718	1771285723729	OK	 
REQUEST	262		Buy Laptop	1771285723685	1771285723729	OK	 
REQUEST	307		Buy Laptop	1771285723714	1771285723729	OK	 
USER	Shopping Spree	166	END	1771285712412	1771285723729
USER	Shopping Spree	268	END	1771285718492	1771285723729
USER	Shopping Spree	241	END	1771285716882	1771285723729
USER	Shopping Spree	232	END	1771285716352	1771285723730
USER	Shopping Spree	262	END	1771285718121	1771285723730
USER	Shopping Spree	307	END	1771285720871	1771285723730
REQUEST	316		Buy Laptop	1771285723685	1771285723729	OK	 
REQUEST	304		Buy Laptop	1771285723713	1771285723730	OK	 
REQUEST	229		Buy Laptop	1771285723684	1771285723728	OK	 
USER	Shopping Spree	304	END	1771285720681	1771285723731
USER	Shopping Spree	316	END	1771285721412	1771285723731
USER	Shopping Spree	229	END	1771285716182	1771285723732
REQUEST	280		Buy Laptop	1771285723713	1771285723732	OK	 
REQUEST	325		Buy Laptop	1771285723686	1771285723733	OK	 
USER	Shopping Spree	280	END	1771285719232	1771285723733
REQUEST	336		Buy Laptop	1771285723713	1771285723733	OK	 
USER	Shopping Spree	325	END	1771285721942	1771285723734
REQUEST	265		Buy Laptop	1771285723713	1771285723734	OK	 
REQUEST	184		Buy Laptop	1771285723713	1771285723734	OK	 
USER	Shopping Spree	336	END	1771285722591	1771285723734
USER	Shopping Spree	184	END	1771285713471	1771285723735
REQUEST	220		Buy Laptop	1771285723685	1771285723732	OK	 
USER	Shopping Spree	265	END	1771285718311	1771285723735
USER	Shopping Spree	220	END	1771285715651	1771285723736
REQUEST	337		Buy Laptop	1771285723713	1771285723736	OK	 
REQUEST	172		Buy Laptop	1771285723685	1771285723736	OK	 
USER	Shopping Spree	172	END	1771285712762	1771285723737
USER	Shopping Spree	337	END	1771285722651	1771285723737
REQUEST	292		Buy Laptop	1771285723713	1771285723737	OK	 
USER	Shopping Spree	292	END	1771285719941	1771285723738
REQUEST	217		Buy Laptop	1771285723713	1771285723738	OK	 
REQUEST	196		Buy Laptop	1771285723714	1771285723739	OK	 
USER	Shopping Spree	217	END	1771285715471	1771285723739
USER	Shopping Spree	196	END	1771285714182	1771285723739
REQUEST	289		Buy Laptop	1771285723703	1771285723739	OK	 
USER	Shopping Spree	289	END	1771285719761	1771285723740
USER	Shopping Spree	355	START	1771285723741	1771285723741
REQUEST	338		Buy Laptop	1771285723731	1771285723741	OK	 
REQUEST	169		Buy Laptop	1771285723721	1771285723741	OK	 
USER	Shopping Spree	169	END	1771285712591	1771285723742
USER	Shopping Spree	338	END	1771285722711	1771285723742
REQUEST	313		Buy Laptop	1771285723721	1771285723743	OK	 
USER	Shopping Spree	313	END	1771285721231	1771285723744
REQUEST	355		View Home Page	1771285723741	1771285723746	OK	 
REQUEST	339		Buy Laptop	1771285723782	1771285723786	OK	 
USER	Shopping Spree	339	END	1771285722761	1771285723787
USER	Shopping Spree	356	START	1771285723801	1771285723801
REQUEST	356		View Home Page	1771285723801	1771285723805	OK	 
REQUEST	340		Buy Laptop	1771285723842	1771285723846	OK	 
USER	Shopping Spree	340	END	1771285722821	1771285723847
USER	Shopping Spree	357	START	1771285723871	1771285723871
REQUEST	357		View Home Page	1771285723871	1771285723876	OK	 
REQUEST	341		Buy Laptop	1771285723902	1771285723905	OK	 
USER	Shopping Spree	341	END	1771285722881	1771285723906
USER	Shopping Spree	358	START	1771285723932	1771285723932
REQUEST	358		View Home Page	1771285723932	1771285723937	OK	 
REQUEST	342		Buy Laptop	1771285723961	1771285723965	OK	 
USER	Shopping Spree	342	END	1771285722942	1771285723965
USER	Shopping Spree	359	START	1771285723991	1771285723991
REQUEST	359		View Home Page	1771285723992	1771285723996	OK	 
REQUEST	343		Buy Laptop	1771285724022	1771285724026	OK	 
USER	Shopping Spree	343	END	1771285723001	1771285724027
USER	Shopping Spree	360	START	1771285724051	1771285724051
REQUEST	360		View Home Page	1771285724052	1771285724056	OK	 
REQUEST	344		Buy Laptop	1771285724082	1771285724085	OK	 
USER	Shopping Spree	344	END	1771285723062	1771285724087
USER	Shopping Spree	361	START	1771285724121	1771285724121
REQUEST	361		View Home Page	1771285724121	1771285724125	OK	 
REQUEST	345		Buy Laptop	1771285724142	1771285724144	OK	 
USER	Shopping Spree	345	END	1771285723121	1771285724145
USER	Shopping Spree	362	START	1771285724181	1771285724181
REQUEST	362		View Home Page	1771285724181	1771285724185	OK	 
REQUEST	346		Buy Laptop	1771285724201	1771285724205	OK	 
USER	Shopping Spree	346	END	1771285723181	1771285724205
USER	Shopping Spree	363	START	1771285724242	1771285724242
REQUEST	363		View Home Page	1771285724242	1771285724246	OK	 
